x0,x1,label
4.306853168519909,-2.5912637886223235,1
-0.2535646967351428,-4.332954041658394,0
-0.2280706630741247,-4.630727445920209,0
3.4119483042618937,-3.1733156137158556,1
2.8795539401306613,-3.783342431544673,1
-2.085895598588893,-1.849215347672849,0
-2.0705480546448327,-2.8387230040326488,0
2.503771050011695,-3.589713956951626,1
-1.5486374069590538,-4.356263838825739,0
-2.715249615523179,-2.426770519611415,0
-3.305746128520997,-3.7262491942001015,0
-3.808881279013014,-2.0423556648368124,0
-3.9240033102438714,-2.705173704550579,0
-3.825872848221936,-2.267516101411096,0
-4.828885485523853,-2.5033081762151754,0
4.518342058589083,-2.601751937175583,1
-2.2638399287027675,-3.5819595265294586,0
-3.904332627428467,-0.6187511943501525,0
2.1657863167663423,-2.3252238370186618,1
-4.070783412261578,-2.074510696990916,0
2.913087517772161,-3.203058850933433,1
2.5861904223200938,-2.082137001450743,1
4.14618675762558,-2.093457994857983,1
-3.082486544932713,-2.696171583680335,0
-1.8837816760299435,-3.70577126272571,0
-2.949659184933795,-1.805945649030394,0
4.222864303178198,-3.412597179123985,1
-1.6214789980863984,-4.188558185872806,0
1.712852555836338,-2.486419981038184,1
-4.219741963066513,-2.2597014986841066,0
-4.040278516815254,-2.4193821229531265,0
-5.922885305271479,-2.479235102994414,0
4.670554955975657,-2.7377588600718545,1
2.2273021369525434,-3.218809670925493,1
2.4289820531961532,-3.538499483011184,1
-3.9021096360316094,-2.6406994022025314,0
-3.9010799752018888,-2.4870427124460237,0
1.7701791740286874,-2.430369170249388,1
-3.955872084509907,-3.547199422718747,0
4.309598947465114,-4.2797122244829415,1
-3.2116904295320325,-3.0505969751072373,0
-2.1329417483069615,-3.2088589294590966,0
2.268485820860691,-2.323482574008363,1
2.6363234331974383,-1.8023561030631845,1
2.15773565724502,-2.0235717554607096,1
-3.1737272985305824,-2.4530282174000355,0
-1.8341702738258006,-3.6112647192318232,0
-2.459430294772435,-3.0932021414862425,0
-4.958225631850113,-2.7710167215445765,0
-1.863697495500672,-3.614768072524014,0
-2.3218953447216,-2.8527580684224936,0
3.769772437552609,-3.753537790984785,1
2.008322889184708,-2.1804143849813657,1
3.7881384371036875,-5.0636129121606945,1
2.077664056790096,-1.8773625354745007,1
3.8136817635923936,-4.785920804925677,1
1.9637986332053419,-2.2241411552163703,1
-3.311164131704146,-3.195524665704586,0
2.786935186610042,-2.8956321753797845,1
3.3422891803686854,-4.0841336872483,1
-2.291083598855075,-3.7977410687563062,0
-3.55752120593668,-2.1324753561248144,0
4.365421049776676,-3.9506171521739524,1
-3.4420414809876694,-3.4079607353647425,0
-6.081840683311942,-2.357935182081493,0
4.1406859219149466,-3.4619381282086525,0
-3.1768616331453714,-2.9793755144419647,0
-4.890777742419809,-3.027039806061315,0
-1.8809023863511263,-3.61379912650179,0
2.3396307362913054,-2.8920517824037044,1
-2.2809347061924754,-3.856087411079253,0
4.522907824121216,-3.701223474134218,1
3.530706236933191,-3.0756016565732165,1
1.3136081205468433,-3.656699456085495,1
4.095605123047823,-2.74708401059339,1
-3.5502304251783787,-3.3840632155702184,0
-6.1750425415225765,-2.3328657921267313,0
3.235265094748887,-2.900514424646831,1
4.088140581320333,-2.1592012539342114,1
-3.0683706660618317,-2.4284234518607914,0
-3.524978196796016,-2.3954023433790192,0
-2.9130007863037646,-2.620107512096423,0
-2.2169867356859108,-3.175626149936945,0
2.078452970616031,-2.0485244532801863,1
-2.6501322157380773,-2.8225737045955297,0
2.7106625872719343,-2.770219511211708,1
3.4337242061833293,-4.396608947302293,1
3.1956740366385685,-2.915421499897117,1
2.3045574478857835,-3.9492626839135196,1
-2.0880321718955206,-3.957569616549889,0
-2.23125507755954,-2.8286705898140547,0
1.232476761906653,-1.4001685928596033,1
3.6382201204002182,-1.2208911088682877,1
-5.6321139404239915,-1.7623017982772868,0
-2.9398735611545406,-2.4460253377885612,0
-2.3629621729212067,-3.330984261112776,0
3.1390486346606243,-3.130058828318968,1
2.1135676461345647,-3.425572337771283,1
-4.598833491182934,-1.786350449173535,1
2.795683807140869,-2.4603539455581656,1
-0.38977897376379067,-3.594032982310135,0
1.3409012156303348,-3.754711203752018,1
-0.6421967982662635,-4.387572454991365,1
-2.040414645588341,-2.8626056114551806,0
-2.116630022988746,-3.0936386923509267,0
-4.130893374930682,-2.412077347804432,0
2.7699551450007682,-3.1866348250501324,1
-4.086849119208327,-2.2496729061043728,0
-3.3321027521257824,-3.530260124468228,0
2.9754713481843154,-3.720128256773153,1
5.052579470075393,-3.8728336582761003,1
4.272258627626258,-4.168266322047348,1
-3.882079560512662,-2.5936054633137715,0
-3.7067154182732676,-3.05311109290053,0
-2.5441824990479347,-2.8263955905329716,0
-3.203262900202664,-2.3885368343073834,0
-2.8987565471955214,-3.1171186828743296,0
3.667420742773686,-1.7802487679298238,1
3.306957403862882,-2.224657500056151,1
2.3624722868759234,-3.0441760197614607,1
-0.32744452331483176,-4.211127172259862,0
3.28958656523304,-2.4332180603406557,1
4.5006135755711,-1.9645058951394914,1
-1.9696890367326065,-2.9425713229684116,0
-0.7834417548643917,-2.700467370290165,0
-2.3128766082529664,-1.9901155510189565,0
2.428272198710991,-3.4916511039267912,1
-5.060596126620744,-3.1043423037884703,0
-5.18460716609044,-1.3549255880416005,0
2.851234855377506,-2.306490664108531,1
3.053194618975296,-1.6869086820823782,1
3.361587182823347,-2.2260496604662627,1
4.154100482870247,-3.0373526836176983,1
1.7623421936218107,-2.8382017321478963,1
3.544969726731217,-4.052719168063892,1
3.07320258880972,-2.841662203267457,1
-3.1982094593155423,-2.7340142594850088,0
-4.124700766150812,-2.781769757754008,0
2.6279901987273044,-2.991581065971925,1
3.9540811766106754,-3.1135190339089527,1
-0.6596911427003147,-4.270660580189191,0
3.6791245913171053,-3.3417461009544085,1
-1.7111213461813255,-3.8125160067122787,0
-2.9553109382377483,-2.7679707425115865,0
4.867789336528611,-2.6149714547948317,1
-1.1625356543711272,-3.0463663219778763,0
3.3071544827327073,-2.7626339779876368,1
-2.1732106595513865,-2.823688866547654,0
3.2944328879370643,-2.2855517725967607,1
-4.83389137479762,-2.0173957906169258,0
-3.0106547985469114,-3.726092848800813,0
-3.9433286532017413,-1.8485893879414637,0
0.4336214322349501,-4.081538494946952,0
4.8635167099522345,-4.016280836295636,1
-2.377459671530548,-3.22201403205669,0
2.614374193914478,-3.0399296152294237,1
-2.260659718858034,-2.4877614307877964,0
4.169944881164935,-3.271737853046635,1
2.5371142841153977,-3.5987501636562644,1
3.3733134659016386,-3.384840293069569,1
-4.3849786328950575,-1.9431617418497575,0
3.625719593699298,-1.2119603655943283,1
-2.420998587071371,-3.2454406547685695,0
2.7425744805017604,-3.4294750562377527,1
-3.640568925677904,-2.2631307830057077,0
3.0533858896294306,-3.5084241090033794,1
3.374621924343664,-2.5129944063371545,1
-2.1543485671926774,-2.122860814526251,0
-3.5687838141715664,-2.139338829097394,0
-2.7358620362244843,-2.8335657366154616,0
3.0788914305546955,-3.018599428674438,1
3.0087624918067646,-3.2368056509904415,1
-2.183568146136891,-3.145724714308881,0
3.412625325772748,-2.8924469839775306,1
-3.251451714873714,-2.409244757900752,0
3.4516376844247874,-2.7382382086891384,1
1.012947942619217,-2.992092515138775,1
2.159730892863194,-2.357946840278551,1
2.270794424835301,-2.2954692477043643,1
-1.7474709923796568,-3.4615382763276648,0
-2.6520047711547363,-2.8398774595032323,0
-2.524812625865466,-3.4626492640375806,0
-4.4448471857512475,-2.2907285310473977,0
3.079655745495578,-4.06248737395042,1
-3.6734318146538936,-3.1566584579654857,0
-3.4848407364762592,-2.867863825717261,0
2.6032532223812086,-3.0555857628649044,1
-1.099545472631209,-3.9129801073755264,0
2.928814451138497,-1.3100192909768136,1
3.077975626941489,-4.007092515902365,1
-3.677215140024452,-2.9130979475702747,0
-1.208342648835379,-2.836774677804219,0
5.201254363332371,-3.782177331075199,1
4.835581355170164,-3.4673569998751637,1
-2.852282836517438,-3.0882581301338226,0
3.0348403086306766,-1.996042422652195,1
-2.321151284320148,-3.467640469593219,0
-4.251141776300434,-2.1777404420636204,0
1.2195593197926375,-2.101338581429905,1
3.8838450151212514,-2.7735861244239137,1
3.5122911215889046,-1.9729420745797877,1
-1.054153316254728,-3.6408307981484804,0
-2.5875516067944146,-3.375505715864646,0
-5.339778535079089,-2.3598167424334395,0
-1.7834586419012906,-2.702778129729904,0
-2.148265409563948,-4.091284298038907,0
3.3229518026463234,-2.8995759226215765,1
-4.430750766636627,-2.9297919376049575,0
-1.3564904692809894,-3.7111969396703373,0
-1.0070111033928628,-3.2179349913681596,0
-4.084015377916309,-2.786919130138635,0
-2.853483476563132,-4.079066680948902,0
3.2094990604313556,-3.4167089599633798,1
4.054386631511283,-3.1106570809901193,1
-5.380189284114386,-2.0864115533269154,0
3.8669392581976747,-3.778289379455597,1
4.279539664431969,-3.2590550688337716,1
-2.2040987975291473,-2.843558392875528,0
-1.3812795904088464,-3.0715553678543532,1
-3.9401154105589598,-2.939932219471294,0
-1.4844955972700362,-3.4863465710056425,0
-1.1299801846105528,-3.55469837152317,0
-2.2288040531174484,-3.3433663517276195,0
1.725769649422179,-2.2834350335435576,1
-3.515430370388588,-2.054169220046391,0
-3.6277475081276336,-2.8586151225808254,0
3.014113830103387,-4.909176026185521,1
0.5205959707601275,-4.662630717722919,0
-4.497323686868116,-1.500768213150661,0
-2.9636661157439277,-3.5799440385852574,0
1.607056451602796,-3.726211752452721,1
3.336329862385483,-2.5175657907874727,1
-1.0463441571544358,-4.171658032867082,0
-4.645887615929627,-2.4897077811523642,0
3.479851561155279,-2.013589840686527,1
1.9334154997845154,-3.7765830621707783,1
-1.7116313178931168,-3.8810800520692985,0
2.518706883994515,-3.2763689605914292,1
2.2436251919415433,-1.9385548830938522,1
-3.8367162604280534,-2.7335972750460984,0
2.730607652124074,-2.332815229870668,1
-4.807875147765968,-3.008902313321461,0
3.0511151312322777,-2.3184139686637586,1
4.116205444971452,-3.161089775606346,1
4.579088301039386,-3.8856826747697317,1
3.150512659648999,-3.6248456345847098,1
-4.795204614132475,-2.572946149478772,0
-1.8719328433522964,-3.608526455213968,0
4.188087839401609,-4.3521186702909755,1
3.382421608521132,-3.4621302813498938,1
-5.127203406614404,-2.3129585412979345,0
-3.07939399845435,-2.6079001461816023,0
-3.5387996794330476,-3.44508469680376,0
-3.5450421987654273,-3.3773489365130365,0
-5.811045912502793,-1.5145166406061108,0
3.092546886376143,-2.6080077652954814,1
1.9393563193514967,-1.8472522207456719,1
1.6180835125659314,-2.581540020909899,1
-3.049839690577365,-2.6903617635486494,0
-3.474168479682831,-2.850907446583946,0
-4.240399220414456,-3.707796113759869,0
-3.086453847151697,-2.576484860991995,0
2.1315430165894593,-1.8924080689159124,1
2.0159732366597565,-3.3849352977093625,1
-1.2355542896849803,-4.3498609080023005,0
2.5278481174666565,-2.7179903566126016,1
-1.9116776483634996,-4.134678943293545,0
-2.0484852069030657,-2.6725097983033135,0
2.1214116701481407,-0.9985866157718752,1
-5.268969924083031,-1.4798175021869922,0
-2.425728265112617,-3.543629325610662,0
1.8507569989279846,-3.7751986469678562,1
-3.6037742603749505,-2.713591406284951,0
3.543685803828842,-4.610810099951657,1
2.2035689185570577,-1.6038355438729714,1
-1.2242973704523286,-3.988600154919477,0
-3.222452729999975,-2.4118230457039536,0
3.4862890247052905,-3.567946823772901,1
2.9105968919806817,-2.001996823256881,1
2.1217363288548987,-3.595624110015343,1
-0.5681303969847447,-2.9042531777333958,0
3.4469989055298407,-3.4178451137826404,1
2.4041439269168556,-4.680647062488415,1
3.2563120701771573,-3.811860838031479,1
2.1946415747867696,-4.477819416375848,1
-3.5375639048027736,-2.7930625472570103,0
3.7834391579599878,-1.6894014985082542,1
4.059460186559242,-3.267496826625435,1
-3.16601399963599,-1.9570576234440684,0
-3.9863702608734144,-2.48426527861663,0
2.492467885205102,-2.6531639403475893,1
-2.7785682879446068,-3.545909120571096,0
3.5847630376635977,-1.3771864075852707,1
3.796233206679865,-2.036734088669866,1
3.3995592946216346,-1.8953049594640667,1
-2.688937200937935,-3.0403997592591576,0
-2.459607420912847,-4.056531721128012,0
3.2209647111552093,-2.658857361339465,1
-3.016731214020738,-3.327054620786189,0
-3.403051750711234,-2.4793499453321375,0
2.00020963311233,-2.749931471912215,1
2.316598689836956,-3.4898321187006114,1
3.3994462167956776,-2.563957835622577,1
4.8210962259132195,-4.062560953049453,1
1.6142513748517362,-3.332182329451244,1
-2.2169907390061385,-3.2814370997465043,0
2.3264604126891237,-3.0045260977742916,1
3.308154346583251,-2.9126600117768464,1
2.2579352008618065,-3.041659435646649,1
1.5599879812133985,-1.7135138538881236,1
-2.637359437692366,-2.5590112551721456,0
2.2534481569376994,-3.1942536125480228,1
-4.303948333503129,-2.73707344409727,0
-4.060892886849242,-2.0754605814175644,0
-3.5596833074661802,-2.263561977882022,0
3.367731558023125,-1.2450078597609318,1
-3.030375565931878,-3.101340228088438,0
-4.690323059595089,-2.117792189527311,0
3.2071455603961776,-4.600509342326959,1
-4.5587816866073805,-3.0164844920011737,0
-3.3581999473988016,-2.7886659439835926,0
4.783767208888365,-3.4306179092248716,1
-4.028044301754785,-2.8654760157281927,0
4.6853004651972645,-3.2836895267637467,1
3.115719102837665,-4.5393504318643725,1
-1.1398367185081144,-3.114607160789036,0
2.6352687925807157,-3.5854013692530784,1
2.8406176349093446,-3.3669296695058932,1
-4.84225189279133,-2.4478940272253715,0
-4.593612613536731,-2.3518267520197984,0
4.467673622681621,-3.7127865382727867,1
-3.290897498151934,-1.9892170865406114,0
-1.1017396286211252,-5.058905777443273,0
3.178861549302526,-4.361938123851999,1
4.42438186903284,-2.654969338684905,1
-3.5807682210214216,-2.270249499544457,0
2.015352466827103,-2.2798655421094285,1
-5.3349398393942735,-3.184664130286875,0
-2.002962035086174,-3.178568985193938,0
2.7577967972467237,-3.453516083401192,1
-1.8202500274729203,-2.9460187270314013,0
2.999016288795663,-2.2899850371131087,1
3.0090782096622606,-3.6904503916307756,1
-2.6881115351487077,-3.367603560159151,0
2.4212459849658585,-3.1712744238139097,1
-1.971275692742794,-2.8856208316057304,0
3.4370939967339407,-4.17217866457548,1
-3.341462342975346,-2.9329822338245233,0
3.294200814928705,-3.807164405251795,1
2.7481438237317892,-3.008938502928477,1
3.8954222041031383,-1.6514225603030648,1
1.9845809245186663,-2.110536869337485,1
-3.4191266199726638,-3.3377952880628534,0
3.9045573397805735,-4.0063396294022615,1
2.809873601216274,-2.9301658873144563,1
-2.3088654382984433,-2.781351940442146,0
3.333349618100762,-3.5769635372724413,1
4.278182799421328,-2.2767011757633475,1
-4.215077725169383,-2.8624922038828746,0
3.917647392431089,-2.350880376250448,1
-2.936762147116117,-2.6100020991298134,0
3.578897888235221,-2.884180205159595,1
-4.906571275609505,-1.7447411904612369,0
-5.0115387944420124,-3.2947966606904093,0
2.583630738019868,-0.7851418902780236,1
-2.716854037179089,-2.6649479439100565,0
-2.415146259175925,-2.161452495019038,0
-3.021764192622239,-2.6560832849220795,0
-2.59487672025222,-3.8518179427743924,0
-2.9493033943683598,-1.73758200392437,0
2.3269146541288848,-3.338280050078107,1
1.9642536076152188,-0.5955498516019433,1
-3.6336900680809934,-3.5366006204482288,0
4.488248061601887,-3.8924373260194978,1
-3.0753025136563346,-3.3856568854206976,0
1.79280644099741,-2.921232199714148,1
-1.8547367410372086,-4.1264346374713305,0
-3.1727189236351148,-2.5305054306322248,0
2.185410470607616,-2.909232959504519,1
-4.516040901613233,-2.9007026977139927,0
-2.999311460235032,-3.1654304569567016,0
-3.1801042928449816,-3.377729251984694,0
-2.0278194344407234,-2.2128204120414807,0
-2.189397251129309,-2.490122138010383,0
4.071323142602565,-4.682105304378588,1
3.395000865746735,-3.358965456990405,1
2.1058657910486587,-3.127483461578791,1
-3.7108088675315836,-2.839184107120721,0
2.798406604989289,-3.1578099102264083,1
3.551604071476423,-2.817969039781851,1
3.2564822357210135,-4.925587962713786,1
1.4022938745112994,-2.4622556013217953,1
-2.39786441608436,-3.5490813345008094,0
-4.003775655676618,-2.1160029058080765,0
4.588735706412873,-2.464206035105269,1
-1.8338566164760943,-2.8504723353685937,0
-6.555048818321471,-1.6193543572359712,0
3.756583480760432,-2.372383502170683,1
-1.0384945667836745,-4.151937839141196,0
1.6551049496054195,-2.715614060911604,1
-3.514318637768316,-3.4072801141578397,0
4.409233617786025,-4.097099347117347,1
3.4565381624701326,-2.1590367945831814,1
-3.475942030819878,-3.0251597806890707,0
-0.06963616960016905,-3.9067348324565665,0
3.1926366876553685,-2.7514160839697293,1
3.7074761848968687,-4.1432546568608,1
-3.674496690801937,-3.197395482849849,0
4.004164295463342,-3.1083229777826675,1
3.188175823125356,-3.5190770995195555,1
-2.468125368922516,-3.7174549450047243,0
-1.8058579906696943,-2.937024965198022,0
-3.0640427419223646,-3.682438274218286,0
3.384509609280259,-1.7488971499772614,1
2.611333137834985,-3.5005587053998415,1
-2.174453174663066,-3.828179203768156,0
-0.9350246164799265,-4.461341021631551,0
-4.110746094745159,-1.8336080432661388,0
4.138542821738071,-3.091204852316025,1
1.4285534252690741,-0.7296519227524945,1
-2.6692896035883,-3.4363130732837996,0
3.2983569118325393,-3.325266040086542,1
2.109180270747392,-3.2735713565160465,1
-1.758516702521989,-2.977699239333777,0
-3.690957673120584,-2.3815013657630164,0
1.5602707504332445,-1.5362387262032435,1
1.878818974782836,-3.018723844512497,1
-2.176282248026276,-3.4295434700125194,0
3.136767133159373,-3.377779913114889,1
2.598682047367991,-2.6033467052788732,1
-2.3164790854084276,-3.351840110926055,0
5.015504553807023,-4.464170048129621,1
3.8191612802405395,-3.0612558764853044,1
2.474771430826332,-2.8734867613289277,1
3.5478141228679245,-4.223200431671801,1
-1.9568342607887976,-3.4251221892088894,0
-3.3701359174050056,-2.401105092663116,0
-3.93299806557622,-3.021713337512305,0
3.512996834786809,-4.2965291015661435,1
1.5224283355126873,-2.598761945460824,1
-2.6849735267713912,-3.5989836978616783,0
2.3564415097452236,-3.004978915189002,1
3.4142653881170046,-2.302900203712447,1
4.668638080364419,-3.4407567876188185,1
-4.264168656318832,-2.263713519202946,0
2.8717492761754047,-3.263945564551269,1
-2.446854743051425,-3.800182206428065,0
-4.892609123839381,-1.7025402872795103,0
-3.07743539055022,-3.2999462391184933,0
-2.405297949503996,-4.589501117188712,0
3.4888929097229044,-3.02755327288666,1
2.3510499727518495,-1.6284350836427481,1
-1.8079218015523144,-2.9859526918054193,0
4.892856152824601,-2.8938492470970205,1
-3.992085981992239,-2.4973940190593966,0
-3.3680171280384714,-3.3898529817122975,0
2.51713391745483,-2.671246741008485,1
-3.401404030948655,-2.137653847216181,0
3.750867524806499,-0.8687992440953467,1
1.5960680894698993,-3.686353937156532,1
-2.2537369202758226,-3.221561693862821,0
-0.3244702878954011,-3.6826791769450047,0
-2.708080843239806,-3.2520960435605932,0
-1.8940587822214077,-3.8103415265372713,0
2.7728726269456696,-2.5544026354164497,1
1.6175421597908486,-2.9442378844487496,1
0.01304820597925671,-4.572744964913401,0
-1.7505146895925965,-3.3057201789281985,0
4.211074082513257,-4.217312103897546,1
-2.210025482431012,-3.3921301358746887,0
4.959496077503012,-2.838078684845932,1
-2.586902305252761,-2.9929867432116533,0
-3.586261014658187,-2.7838850224309297,0
3.647428404502992,-3.622711456529533,1
-5.152035541923972,-1.6788194794860314,0
-2.9656111322362944,-3.7488593979831575,0
-4.399483210534819,-3.018007274886934,0
3.2807693929524957,-1.92343031127587,1
1.9670503339749845,-1.8797205273065314,1
-3.862552786681436,-2.8835371719608807,0
-4.340606599972373,-2.6050034684381957,0
-3.314787832714239,-2.619492120985942,0
-4.173177715708766,-2.276921667301694,1
-3.4673652208740124,-2.987229724732467,0
3.824884254650789,-4.30466939286945,1
2.213869788503612,-2.962020423235511,1
4.21059179723583,-2.320144245150739,1
4.042557706153824,-3.3852859455845596,1
-3.8138797347242392,-2.632629661753919,0
2.456320889002322,-2.810337034216897,1
-5.993032065264337,-1.8909104845417226,0
2.739376071429196,-3.2347892096599753,1
4.260717292942599,-1.1875417682666787,1
-2.272107517241564,-3.166345189256569,0
3.889991464544566,-3.042286046706522,1
2.0340059735063356,-1.5754660115908805,1
3.2957873304797776,-1.4277239856100248,1
1.8743952191748863,-2.802323318558738,1
2.5567401705797037,-4.381501368572035,1
-1.4720786980145537,-4.423437856447044,0
-1.657950578815294,-4.226502119354046,0
2.2203914364743524,-3.081940452665508,1
2.030586853406947,-3.840556298702745,1
4.406193252856561,-4.186725487571006,1
2.7662898320870513,-3.5535379832834133,1
-3.696682911062299,-2.6877551027474613,0
3.3849471346265267,-3.9356094172019915,1
-2.9363615673314087,-2.369283391510454,0
3.587845457328834,-3.5246077934540168,1
-4.244717845213014,-2.5465831733712014,0
4.413791266477641,-3.868874695611626,1
-1.5931399290742663,-3.0892114135683886,0
4.083970189797325,-2.4524798116159343,1
-1.2479099012291295,-4.530133912818714,0
-2.0634654450338368,-3.9516518427988236,0
3.949647198638719,-2.267088558879727,1
2.653546029959282,-3.3704723591685464,1
-1.3641667146048935,-4.16562849252586,0
2.876573768154578,-3.7964009128685503,1
-1.6303944440256564,-4.265649159155539,0
3.076279909269205,-3.685461511352208,1
4.3169454752775245,-4.198147336567947,1
3.1915747025590244,-4.538734118456446,1
3.8336827897894707,-4.176190374326165,1
-2.9891455787359056,-3.479332515159692,0
2.305688456006009,-2.948849878796989,1
-2.8891944529907145,-2.464635650109111,0
-1.3496266692306842,-2.744803644859955,0
1.912653328020674,-3.8272506887593503,1
-1.6784526690944226,-3.763641167029068,0
2.312107945363702,-0.45728104710108264,1
4.309106408704636,-2.5459596893698517,1
-1.9954855600890316,-3.8918643838250424,0
-2.8476125107428674,-3.650219272231001,0
-1.6877422960418287,-3.7141060646303288,0
-3.6705735230392893,-2.369624818182912,0
-5.334293650297095,-2.0355685537240085,0
-3.4722226621943793,-2.343379825639933,0
-4.33403163765228,-2.0643951800689253,0
2.542446352587541,-3.862401466005653,1
2.599705972320579,-2.2763048324947572,1
1.5980011782671562,-2.8641350019059097,1
-3.956678733204591,-2.967468307809199,0
2.846371963581611,-4.442551033950564,1
-3.3964655568978226,-3.097225884776333,0
-4.323644431135467,-3.174213167757399,0
3.2035630182180728,-2.699362330222478,1
2.184488134516716,-2.7293240432575647,1
2.118598667658115,-1.5844031763901119,1
4.033230566291285,-4.61312245897813,1
-1.7774938613117057,-3.541726568422193,0
-1.2323074198542943,-3.9582240244406326,0
2.163723785201012,-2.881452445269112,1
1.5593216812765294,-1.5361355241336696,1
-2.8626918851648306,-3.366602578455135,0
4.436255198173122,-3.8556199353897926,1
-5.319124241323459,-1.6751848265853921,0
-4.686557997594985,-2.8855746923369336,0
3.2729058273468796,-3.355257039027963,1
-3.638656109404368,-2.1079453074715766,0
-2.0093567807676216,-3.520758331504013,0
-4.110609421441432,-2.1676408968424705,0
1.9913220398951004,-4.478957900585505,1
-4.10764279615865,-2.4595297612417824,0
2.5604156712690074,-1.8652446064124022,1
2.6416025281528586,-2.8681983007133716,1
3.8313824843955713,-2.4082661644611325,1
3.9198340693161597,-3.7197447822217007,1
4.491832869802833,-3.6818493231533536,1
-2.449675300865788,-3.459423750466237,0
4.495796531759829,-3.430663424285298,1
2.67171943457934,-1.780022768044558,1
3.5252598342064534,-2.652832311402642,1
-4.241777907841658,-2.011498125092183,0
2.329622067837785,-4.508302585390277,1
2.498238156935648,-2.988276000650883,1
3.0459295669820263,-3.424137672228507,1
1.988799352756037,-1.9360488111968925,1
0.3664772071690465,-1.3253919101756642,1
-2.754804992383257,-3.3902361256918043,0
3.362877433066406,-1.5700190058566679,1
-1.3179464031161556,-4.436396575861994,0
3.7681821205226,-3.198608251376793,1
2.603813511757864,-1.8670011066998105,1
4.022149716339644,-5.094162450893297,1
2.6377424900977413,-3.6304520297058858,1
2.3448559185422275,-2.6117961575018978,1
-2.9826692404945305,-3.5530954344930423,0
3.600384743010065,-1.9675599317318566,1
1.8541414338898117,-2.3449008121678045,1
3.2955560531984576,-2.5890188158492653,1
-3.6369405158281745,-2.359735286667333,0
3.1257695601219413,-2.9246192931487522,1
-2.6347351799586427,-3.9945965195136495,0
2.483810976211649,-2.7563425161383392,1
-4.824093034077485,-2.8729503546209028,0
-3.7182246743738196,-2.729861168043385,0
-3.7849764226479277,-3.4443807828130466,0
1.874796646274819,-4.1634740134244,1
